model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
letters,gpu_array,4096,64,1,2,4,true,false,true,3.20155,3.20259
letters,gpu_sparse,4096,64,1,2,4,false,false,true,3.13605,3.13998
letters,gpu_sparse,4096,64,1,2,4,true,false,true,2.45409,2.45086
letters,gpu_reorg,4096,64,1,2,4,false,false,true,3.23909,3.24333
letters,gpu_reorg,4096,64,1,2,4,true,false,true,3.15274,3.15686
letters,gpu_array,4096,64,1,10,-1,false,false,false,4.17742,4.15301
letters,gpu_array,4096,64,1,10,-1,true,false,false,4.26879,4.24307
letters,gpu_array,4096,64,1,10,-1,false,false,true,3.48134,3.45447
letters,gpu_array,4096,64,1,10,-1,true,false,true,3.75567,3.72923
letters,gpu_sparse,4096,64,1,10,-1,false,false,false,4.12617,4.09971
letters,gpu_sparse,4096,64,1,10,-1,true,false,false,4.26725,4.24167
letters,gpu_sparse,4096,64,1,10,-1,false,false,true,3.12825,3.098
letters,gpu_sparse,4096,64,1,10,-1,true,false,true,3.16577,3.13799
letters,gpu_reorg,4096,64,1,10,-1,false,false,false,4.56903,4.54541
letters,gpu_reorg,4096,64,1,10,-1,true,false,false,4.56933,4.54368
letters,gpu_reorg,4096,64,1,10,-1,false,false,true,3.34611,3.31706
letters,gpu_reorg,4096,64,1,10,-1,true,false,true,2.9772,2.94599
letters,gpu_array,4096,64,1,10,2,false,false,true,2.9624,2.93125
letters,gpu_array,4096,64,1,10,2,true,false,true,2.75274,2.72132
letters,gpu_sparse,4096,64,1,10,2,false,false,true,2.84216,2.80993
letters,gpu_sparse,4096,64,1,10,2,true,false,true,2.75068,2.7189
letters,gpu_reorg,4096,64,1,10,2,false,false,true,3.25263,3.2238
letters,gpu_reorg,4096,64,1,10,2,true,false,true,3.07659,3.04272
letters,gpu_array,4096,64,1,10,4,false,false,true,3.37725,3.34639
letters,gpu_array,4096,64,1,10,4,true,false,true,2.98282,2.95214
letters,gpu_sparse,4096,64,1,10,4,false,false,true,3.30854,3.2789
letters,gpu_sparse,4096,64,1,10,4,true,false,true,2.62432,2.59092
letters,gpu_array,4096,64,2,2,-1,false,false,false,6.91054,6.93451
letters,gpu_array,4096,64,2,2,-1,true,false,false,7.42621,7.45283
letters,gpu_array,4096,64,2,2,-1,false,false,true,6.17499,6.19248
letters,gpu_array,4096,64,2,2,-1,true,false,true,6.30421,6.32344
letters,gpu_sparse,4096,64,2,2,-1,false,false,false,6.80566,6.82982
letters,gpu_sparse,4096,64,2,2,-1,true,false,false,7.3508,7.37727
letters,gpu_sparse,4096,64,2,2,-1,false,false,true,6.14043,6.1586
letters,gpu_sparse,4096,64,2,2,-1,true,false,true,6.30711,6.32701
letters,gpu_reorg,4096,64,2,2,-1,false,false,false,8.94479,8.97987
