model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
abalone,gpu_sparse,4096,2,1,50,4,false,false,true,0.202503,0.158955
abalone,gpu_sparse,4096,2,1,50,4,true,false,true,0.183582,0.139802
airline,gpu_sparse,4096,2,1,50,4,false,false,true,0.0723771,0.028573
airline,gpu_sparse,4096,2,1,50,4,true,false,true,0.0724894,0.0258028
airline-ohe,gpu_sparse,4096,2,1,50,4,false,false,true,0.714142,0.416067
airline-ohe,gpu_sparse,4096,2,1,50,4,true,false,true,0.561321,0.25136
covtype,gpu_sparse,4096,2,1,50,4,false,false,true,0.426144,0.171252
covtype,gpu_sparse,4096,2,1,50,4,true,false,true,0.426003,0.170079
epsilon,gpu_sparse,4096,2,1,50,4,false,false,true,0.856798,0.07427
epsilon,gpu_sparse,4096,2,1,50,4,true,false,true,0.866451,0.0697335
higgs,gpu_sparse,4096,2,1,50,4,false,false,true,0.0782601,0.0286312
higgs,gpu_sparse,4096,2,1,50,4,true,false,true,0.0736332,0.0256474
year_prediction_msd,gpu_sparse,4096,2,1,50,4,false,false,true,0.172049,0.0863855
year_prediction_msd,gpu_sparse,4096,2,1,50,4,true,false,true,0.168416,0.0809558
abalone,gpu_reorg,4096,2,1,50,4,false,false,true,0.126553,0.0833516
abalone,gpu_reorg,4096,2,1,50,4,true,false,true,0.121186,0.080258
airline,gpu_reorg,4096,2,1,50,4,false,false,true,0.0684692,0.0202718
airline,gpu_reorg,4096,2,1,50,4,true,false,true,0.0682524,0.0217643
airline-ohe,gpu_reorg,4096,2,1,50,4,false,false,true,0.401054,0.0954777
airline-ohe,gpu_reorg,4096,2,1,50,4,true,false,true,0.37581,0.0684322
covtype,gpu_reorg,4096,2,1,50,4,false,false,true,0.384901,0.130943
covtype,gpu_reorg,4096,2,1,50,4,true,false,true,0.37316,0.121595
epsilon,gpu_reorg,4096,2,1,50,4,false,false,true,0.851902,0.0544902
epsilon,gpu_reorg,4096,2,1,50,4,true,false,true,0.863928,0.0661381
higgs,gpu_reorg,4096,2,1,50,4,false,false,true,0.0700277,0.0221269
